"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Anthocharis cardamines","Apatura ilia","Apatura iris","Aphantopus hyperantus","Aporia crataegi","Araschnia levana","Argynnis adippe","Argynnis aglaja","Argynnis niobe","Argynnis paphia","Boloria aquilonaris","Boloria eunomia","Boloria euphrosyne","Boloria selene","Brenthis ino","Callophrys rubi","Carterocephalus silvicola","Celastrina argiolus","Coenonympha glycerion","Coenonympha pamphilus","Colias hyale","Colias palaeno","Cupido argiades","Erebia ligea","Euphydryas maturna","Favonius quercus","Glaucopsyche alexis","Gonepteryx rhamni","Issoria lathonia","Leptidea juvernica","Leptidea sinapis","Limenitis populi","Lycaena dispar","Lycaena hippothoe","Lycaena phlaeas","Lycaena virgaureae","Melitaea athalia","Nymphalis antiopa","Nymphalis c-album","Nymphalis io","Nymphalis urticae","Nymphalis xanthomelas","Ochlodes sylvanus","Papilio machaon","Pararge aegeria","Pararge maera","Pararge petropolitana","Parnassius mnemosyne","Pieris brassicae","Pieris daplidice","Pieris napi","Pieris rapae","Plebeius amandus","Plebeius argus","Plebeius artaxerxes","Plebeius eumedon","Plebeius icarus","Plebeius idas","Plebeius optilete","Plebeius semiargus","Pyrgus alveus","Pyrgus malvae","Satyrium pruni","Thecla betulae","Thymelicus lineola","Vanessa atalanta","Vanessa cardui"
"butterfly_dec_4_SB_SampleID_226",206948.000003636,6760462.00000205,2011,875.692033767701,6.6583333114783,109,0.293333333333333,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_227",206948.000004545,6760462.00000127,2012,908.093544006348,5.2000001569589,123,-0.455833333333333,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_228",206948.000004983,6760462.00000586,2013,582.305965423584,6.3583333492279,112,0.21,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_229",439354.000009562,6770659.00000009,2008,973.480016708375,5.77500000099341,131,-0.378333333333333,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
"butterfly_dec_4_SB_SampleID_230",439354.00000632,6770659.00000442,2009,747.503686904908,4.38333334525426,145,-0.243333333333333,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_231",439354.000005133,6770659.00000846,2010,561.182384490967,3.36666663487752,159,-1.1525,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"butterfly_dec_4_SB_SampleID_232",439354.000004929,6770659.00000564,2011,802.517792701721,5.65000010530154,129,0.293333333333333,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1
"butterfly_dec_4_SB_SampleID_233",439354.000009012,6770659.00000698,2012,1010.60391998291,4.09166661898295,165,-0.455833333333333,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_234",439354.000004497,6770659.0000047,2013,783.563302516937,5.48333335729937,131,0.21,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1
"butterfly_dec_4_SB_SampleID_235",439354.000007845,6770659.00000713,2014,664.519366264343,5.67500000695388,105,0.186666666666667,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_236",439354.000000694,6770659.00000882,2015,708.94292640686,6.00833333780368,112,0.433333333333333,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0
"butterfly_dec_4_SB_SampleID_237",439354.00000025,6770659.00000109,2016,735.623646736145,4.94999996821086,156,-0.0383333333333333,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_238",439354.000007747,6770659.00000607,2017,844.974452972413,4.84999992636343,150,0.225833333333333,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_239",302909.000003705,6778155.00000427,2008,883.778030395508,6.07500009114545,107,-0.378333333333333,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_240",302909.000008492,6778155.00000935,2009,659.300611495972,4.73333337903024,129,-0.243333333333333,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_241",302909.000004439,6778155.00000052,2010,717.05554485321,3.49166655540467,158,-1.1525,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_242",302909.000003008,6778155.00000504,2011,868.100605010987,5.86666678388913,128,0.293333333333333,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_243",302909.000001339,6778155.00000447,2012,900.731182098389,4.34166660656532,150,-0.455833333333333,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_244",302909.000004295,6778155.00000205,2013,694.981991767883,5.6166667888562,133,0.21,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_245",302909.000005656,6778155.00000211,2014,709.39231967926,6.02499998112519,84,0.186666666666667,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_246",302909.000004015,6778155.00000886,2015,813.830901145935,6.29166671137016,82,0.433333333333333,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_247",302909.000002756,6778155.00000118,2016,685.54607963562,5.27499998981756,122,-0.0383333333333333,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_248",302909.000005289,6778155.00000729,2017,872.291667938231,5.20833329794307,120,0.225833333333333,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_249",317403.000003176,6778155.00000022,2008,852.675248146058,6.03333346918226,98,-0.378333333333333,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_250",317403.000002598,6778155.00000524,2009,710.316886901856,4.68333325783411,132,-0.243333333333333,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_251",317403.000000224,6778155.0000048,2010,744.522360801697,3.49166663487752,156,-1.1525,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1
"butterfly_dec_4_SB_SampleID_252",317403.000008782,6778155.00000997,2011,802.412044525146,5.84166657924651,129,0.293333333333333,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
"butterfly_dec_4_SB_SampleID_253",317403.000009078,6778155.00000672,2012,907.710403442382,4.30833324541648,157,-0.455833333333333,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_254",317403.000001556,6778155.00000981,2013,724.831244468689,5.62500002980233,135,0.21,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_255",317403.000009895,6778155.00000279,2014,727.980261802674,5.97499993195137,80,0.186666666666667,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_256",317403.000005741,6778155.0000079,2015,828.819723129272,6.32499991357327,95,0.433333333333333,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
"butterfly_dec_4_SB_SampleID_257",317403.000003862,6778155.00000068,2016,734.153661727905,5.25833324094615,125,-0.0383333333333333,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_258",317403.00000525,6778155.00000233,2017,917.244180679322,5.19166663909951,125,0.225833333333333,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_259",329798.000004124,6780654.00000238,2017,927.745515823364,5.19166662295659,126,0.225833333333333,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_260",590793.000002916,6782155.00000969,2008,872.781829833984,5.35833336909612,142,-0.378333333333333,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0
"butterfly_dec_4_SB_SampleID_261",590793.000008589,6782155.00000508,2009,771.890817642212,3.96666665375233,159,-0.243333333333333,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_262",590793.000006832,6782155.0000001,2010,680.058687210083,2.91666666666667,154,-1.1525,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_263",590793.00000262,6782155.00000608,2011,841.686427116394,4.89166676004727,123,0.293333333333333,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_264",590793.000002745,6782155.00000003,2012,1034.60126304626,3.60000007351239,149,-0.455833333333333,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_265",590793.000008225,6782155.00000042,2013,783.014403820038,5.16666677345833,137,0.21,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_266",590793.000003814,6782155.00000726,2014,729.818272590637,5.43333331495523,100,0.186666666666667,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1
"butterfly_dec_4_SB_SampleID_267",590793.000005125,6782155.00000435,2015,663.28663444519,5.94166665275891,88,0.433333333333333,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1
"butterfly_dec_4_SB_SampleID_268",590793.000007695,6782155.00000346,2016,813.757011413574,4.78333341081937,152,-0.0383333333333333,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_269",590793.000006227,6782155.00000729,2017,772.054285049438,4.60833331694205,130,0.225833333333333,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_270",345392.000003447,6783753.00000898,2014,655.917685508728,6.24166655292114,70,0.186666666666667,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"butterfly_dec_4_SB_SampleID_271",345392.000005071,6783753.00000063,2015,726.32500743866,6.81666679183642,84,0.433333333333333,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_272",345392.000009331,6783753.00000479,2016,560.065287590027,5.57499999180436,119,-0.0383333333333333,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"butterfly_dec_4_SB_SampleID_273",599790.000003987,6784154.00000598,2010,717.206939697266,2.84999998410542,153,-1.1525,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0
"butterfly_dec_4_SB_SampleID_274",599790.000005698,6784154.0000057,2011,887.95376586914,4.83333336313565,123,0.293333333333333,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_275",599790.00000609,6784154.00000159,2012,1057.53491401672,3.56666659315428,147,-0.455833333333333,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"butterfly_dec_4_SB_SampleID_276",267423.000000046,6788301.00000775,2014,698.914937973022,6.28333333134651,57,0.186666666666667,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1
"butterfly_dec_4_SB_SampleID_277",267423.000009638,6788301.0000023,2015,829.062378883361,6.54999996970097,65,0.433333333333333,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
"butterfly_dec_4_SB_SampleID_278",267423.000007539,6788301.00000047,2016,605.028646469116,5.50833340299627,98,-0.0383333333333333,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_279",267423.000000119,6788301.00000184,2017,772.500593185425,5.45833336313566,107,0.225833333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_280",267673.000007036,6791150.0000064,2014,698.914937973022,6.28333333134651,57,0.186666666666667,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_281",267673.000007597,6791150.00000546,2015,829.062378883361,6.54999996970097,65,0.433333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_282",267673.000009776,6791150.00000749,2016,605.028646469116,5.50833340299627,98,-0.0383333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_283",267673.00000281,6791150.00000494,2017,772.500593185425,5.45833336313566,107,0.225833333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"butterfly_dec_4_SB_SampleID_284",589894.000004355,6793350.00000547,2010,679.614543914795,3.00000007947286,153,-1.1525,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1
"butterfly_dec_4_SB_SampleID_285",589894.000002587,6793350.00000499,2011,798.242210388184,4.95000005761782,122,0.293333333333333,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_286",589894.000006493,6793350.00000625,2012,1015.79951000214,3.67500004172325,150,-0.455833333333333,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_287",589894.000009236,6793350.00000153,2013,808.35845375061,5.29166664183139,132,0.21,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"butterfly_dec_4_SB_SampleID_288",589894.000001524,6793350.00000128,2014,698.3284034729,5.58333325882754,95,0.186666666666667,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"butterfly_dec_4_SB_SampleID_289",478639.000002927,6795149.00000035,2008,872.086889266968,5.7916665772597,133,-0.378333333333333,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_290",478639.000000016,6795149.00000865,2009,672.942668914795,4.40833330154419,140,-0.243333333333333,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_291",478639.000006617,6795149.00000894,2010,593.133413314819,3.375,152,-1.1525,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_292",478639.000008985,6795149.00000546,2011,997.363973617554,5.71666651964187,122,0.293333333333333,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0
