"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Canis lupus","Capreolus capreolus","Felis catus","Lepus europaeus","Lepus timidus","Lutra lutra","Lynx lynx","Mustela erminea","Mustela nivalis","Neovison vison","Nyctereutes procyonoides","Odocoileus virginianus","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_3_SB_SampleID_791",563530,6911080,2004,816.970067977905,3.69999994834264,156,0.2425,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_792",563530,6911080,2005,854.380518436432,4.46666665871939,156,-0.2675,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_793",563530,6911080,2006,635.222393035889,4.13333333035311,153,-0.2075,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_794",563530,6911080,2007,818.352226257325,4.42499985670051,142,0.173333333333333,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_795",568180,6911140,2002,808.696725845337,3.50000001986821,181,0.0391666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_796",568180,6911140,2006,637.733018875122,4.06666667759419,156,-0.2075,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_797",614010,6911170,2006,641.282590866089,3.95833326379459,152,-0.2075,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_798",516310,6911300,2005,910.971080303192,4.37500007947286,159,-0.2675,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_799",451560,6911730,2006,580.763603210449,4.30833332240581,147,-0.2075,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_800",388730,6912550,2001,817.939903259278,3.00000011920928,178,-0.1825,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_801",598120,6912910,2003,815.919025421142,3.57500004520018,159,0.0975,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_802",598120,6912910,2006,657.230936050415,3.84166678289572,157,-0.2075,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_803",673320,6913020,2001,692.825338363648,2.70833337306976,169,-0.1825,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"mammals_dec_3_SB_SampleID_804",673320,6913020,2002,715.813570022583,2.70833337306977,191,0.0391666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_805",673320,6913020,2004,917.990504264832,3.03333325187364,164,0.2425,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_806",673320,6913020,2005,803.602982997894,4.01666657129923,166,-0.2675,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_807",477970,6914330,2001,809.877523422241,3.2749999165535,166,-0.1825,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_808",477970,6914330,2004,1038.51476478577,3.6416666507721,161,0.2425,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_809",683600,6915730,2000,910.448884963989,4.30000004420677,152,0.206666666666667,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
"mammals_dec_3_SB_SampleID_810",683600,6915730,2002,709.901769638062,2.70000006755194,191,0.0391666666666667,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
"mammals_dec_3_SB_SampleID_811",424300,6916400,2000,821.481322288513,4.70833333333333,141,0.206666666666667,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_812",424300,6916400,2002,696.982773780823,3.40833330154419,181,0.0391666666666667,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
"mammals_dec_3_SB_SampleID_813",424300,6916400,2004,889.565091133118,3.52500001589457,153,0.2425,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1
"mammals_dec_3_SB_SampleID_814",424300,6916400,2005,802.879304409027,4.20833345254263,152,-0.2675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_815",424300,6916400,2006,599.796792984009,4.12500007450581,148,-0.2075,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_816",629460,6916740,1999,771.702417373657,3.54166658719381,167,0.390833333333333,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_817",629460,6916740,2002,719.339366912842,3.2500000714014,190,0.0391666666666667,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_818",629460,6916740,2007,803.769172668457,4.27499994138877,135,0.173333333333333,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"mammals_dec_3_SB_SampleID_819",331360,6918400,1998,840.341502189635,2.74999996026357,169,-0.480833333333333,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_820",331360,6918400,2005,742.846895694733,4.30000001192092,146,-0.2675,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_3_SB_SampleID_821",663010,6918460,2004,908.894355773925,3.11666657527288,166,0.2425,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_822",663010,6918460,2005,765.648167133331,4.11666669448216,167,-0.2675,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_823",525210,6921850,1998,882.630218982696,2.90833330961566,162,-0.480833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_824",525210,6921850,1999,758.362308502197,3.90000012268623,153,0.390833333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_825",525210,6921850,2004,835.809328079223,3.79166660706202,157,0.2425,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_826",437130,6922390,1998,846.223217010498,2.62500002483526,168,-0.480833333333333,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_827",437130,6922390,1999,710.141618728638,3.67499992437661,154,0.390833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_828",437130,6922390,2007,825.433683395385,4.22500003750125,116,0.173333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_829",508010,6924770,2005,892.215726852416,4.33333333333334,162,-0.2675,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
"mammals_dec_3_SB_SampleID_830",508010,6924770,2006,628.030748367309,4.0750000278155,154,-0.2075,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_831",508010,6924770,2007,897.213710784913,4.30833343043923,124,0.173333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_3_SB_SampleID_832",214690,6925040,2002,749.609180450439,4.43333330502112,152,0.0391666666666667,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_833",462390,6925140,2003,808.755283355713,3.61666667461395,157,0.0975,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_834",462390,6925140,2007,794.046409606934,4.43333326963087,102,0.173333333333333,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_835",610170,6925290,2001,745.777563095093,3.12500000000001,168,-0.1825,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_836",610170,6925290,2003,817.605565071106,3.47500007847944,162,0.0975,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0
"mammals_dec_3_SB_SampleID_837",610170,6925290,2006,651.908768653869,3.75833337008953,156,-0.2075,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_838",695680,6926920,2004,991.734371185304,2.80833341677984,170,0.2425,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_839",695680,6926920,2006,710.020099639892,3.12500011734665,170,-0.2075,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_840",682420,6927220,2005,779.481895446777,3.90833334128062,173,-0.2675,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
"mammals_dec_3_SB_SampleID_841",707710,6927800,2003,781.730920791626,2.90000011461476,185,0.0975,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_842",707710,6927800,2005,718.000245094299,3.79166652758916,179,-0.2675,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_843",707710,6927800,2007,921.84692955017,3.61666681369146,164,0.173333333333333,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_844",337280,6928070,2007,781.62230682373,4.09166671335697,117,0.173333333333333,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_845",659180,6928970,2002,772.533632278442,2.68333346645038,191,0.0391666666666667,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_846",212910,6929160,2002,714.948326468468,4.75000005463759,138,0.0391666666666667,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_847",445430,6929220,1998,754.551576137543,2.65833340585232,172,-0.480833333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_848",445430,6929220,2000,812.159048080444,4.76666670044263,137,0.206666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_849",533680,6929250,1998,885.88092327118,2.86666674601535,163,-0.480833333333333,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_850",670790,6929570,1999,791.348700523377,2.98333324988682,164,0.390833333333333,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_851",670790,6929570,2001,742.489303588867,2.64166665077208,167,-0.1825,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_852",556560,6932650,1998,922.651235580445,2.76666670044263,178,-0.480833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_853",556560,6932650,2001,761.993265151978,3.42500001192092,171,-0.1825,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_854",556560,6932650,2005,855.432792663575,4.49166669448217,157,-0.2675,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"mammals_dec_3_SB_SampleID_855",436770,6932770,2004,872.958425521851,3.55000009139379,158,0.2425,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_856",491520,6933430,2000,848.944265365601,4.81666667262714,151,0.206666666666667,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"mammals_dec_3_SB_SampleID_857",491520,6933430,2002,795.307282447815,3.3916665315628,187,0.0391666666666667,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_858",491520,6933430,2004,932.656219482422,3.55833327770234,158,0.2425,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_859",586580,6935140,2006,655.382079124451,3.94999987383682,155,-0.2075,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_860",586580,6935140,2007,909.757364273071,4.27500008046628,141,0.173333333333333,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_861",525290,6936140,1999,667.844018936157,3.89166674514611,152,0.390833333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_862",525290,6936140,2006,624.519073486328,4.23333338896434,158,-0.2075,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
"mammals_dec_3_SB_SampleID_863",627940,6936180,2000,797.788066864013,4.73333327968915,149,0.206666666666667,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_3_SB_SampleID_864",657240,6936180,1998,952.5592045784,1.94166670242945,182,-0.480833333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_865",657240,6936180,1999,762.915717124939,3.0249997973442,166,0.390833333333333,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_866",608150,6936890,2006,629.39697933197,3.67500011622906,153,-0.2075,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0
"mammals_dec_3_SB_SampleID_867",608150,6936890,2007,875.659269332886,3.96666665623585,131,0.173333333333333,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0
"mammals_dec_3_SB_SampleID_868",512660,6940240,2000,823.130487442016,4.81666669249535,144,0.206666666666667,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_869",512660,6940240,2002,698.834796905519,3.408333192269,179,0.0391666666666667,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_870",512660,6940240,2004,836.879804611205,3.5583334962527,158,0.2425,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_871",512660,6940240,2005,833.537100315094,4.30833341677984,161,-0.2675,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_872",578940,6943060,1998,940.394534111022,2.50833331545195,178,-0.480833333333333,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_873",578940,6943060,1999,931.925216674805,3.50833319624265,153,0.390833333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_874",578940,6943060,2007,959.728424072265,4.14166665573916,149,0.173333333333333,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_875",659160,6943940,1998,964.700165748597,1.87500005960464,181,-0.480833333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_876",659160,6943940,1999,768.376195907593,2.9583331743876,164,0.390833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_877",659160,6943940,2004,989.855567932129,2.94166660308838,170,0.2425,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_878",553770,6944940,1999,790.587333679199,3.84166665871938,161,0.390833333333333,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_879",553770,6944940,2000,849.947576522827,5.00000013907751,150,0.206666666666667,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_880",553770,6944940,2004,854.023550033569,3.71666659911474,164,0.2425,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0
"mammals_dec_3_SB_SampleID_881",553770,6944940,2007,846.355298995971,4.44166669622064,150,0.173333333333333,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_882",200350,6944970,1998,879.676238059998,4.25000000993411,113,-0.480833333333333,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_883",200350,6944970,2001,818.668785095215,4.64166654149692,119,-0.1825,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
"mammals_dec_3_SB_SampleID_884",685210,6945430,2000,967.141567230224,3.97500000769894,163,0.206666666666667,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_885",685210,6945430,2003,797.308040618897,2.82499999925494,182,0.0975,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_886",685210,6945430,2005,723.836483001709,3.70000010728837,179,-0.2675,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"mammals_dec_3_SB_SampleID_887",544720,6950380,1998,971.237886905671,2.59999989966552,180,-0.480833333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_888",544720,6950380,1999,754.148281097412,3.54166664679845,163,0.390833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_889",629570,6950510,1999,699.51044845581,3.25000001986821,163,0.390833333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_890",629570,6950510,2002,773.118392944337,3.03333330154419,186,0.0391666666666667,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_891",629570,6950510,2006,651.805988311767,3.70833317438761,160,-0.2075,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_892",434000,6951280,2001,713.528360366821,3.09166659911474,172,-0.1825,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_893",434000,6951280,2004,837.405277252197,3.54166664679845,154,0.2425,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_894",434000,6951280,2007,734.519109725952,4.23333340262373,112,0.173333333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_895",461400,6951510,1999,689.205604553223,3.45833340783913,152,0.390833333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_896",461400,6951510,2001,713.211641311646,2.96666653951009,174,-0.1825,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_897",461400,6951510,2004,956.001365661622,3.375,161,0.2425,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_898",595600,6951620,1999,771.27889251709,3.24999980131785,160,0.390833333333333,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_899",595600,6951620,2004,932.884634017945,3.22500006357829,167,0.2425,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_900",468540,6952300,2001,726.019817352295,3.05833327770234,175,-0.1825,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_901",468540,6952300,2004,979.970596313476,3.45833335320156,161,0.2425,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_902",468540,6952300,2007,792.490209579468,4.17499994734923,134,0.173333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"mammals_dec_3_SB_SampleID_903",503340,6954460,1998,923.494590759277,2.64166660296419,173,-0.480833333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_904",572360,6955030,2000,874.582050323486,4.69166674216588,150,0.206666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_905",572360,6955030,2001,798.350282669067,3.16666666666666,174,-0.1825,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_906",678780,6955960,2000,934.541873931885,4.0416667064031,163,0.206666666666667,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
"mammals_dec_3_SB_SampleID_907",678780,6955960,2001,763.805173873901,2.42499987284342,174,-0.1825,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"mammals_dec_3_SB_SampleID_908",592570,6958620,2000,892.652345657349,4.61666667461395,156,0.206666666666667,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_909",592570,6958620,2006,680.409044265747,3.71666670342286,159,-0.2075,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_910",667840,6960500,2007,902.446691513061,3.57500006258489,156,0.173333333333333,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_911",508220,6962370,2002,682.988532066344,3.30833343664804,183,0.0391666666666667,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_912",508220,6962370,2006,593.453285217285,3.97500002880891,158,-0.2075,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1
"mammals_dec_3_SB_SampleID_913",595300,6962890,1998,1038.09758663177,2.13333345452944,180,-0.480833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_914",595300,6962890,2006,685.495012283326,3.53333334128062,162,-0.2075,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_915",608040,6963250,2002,854.362576484681,2.95833326876164,181,0.0391666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_916",695290,6964230,1998,1038.70293712616,1.55000005165735,188,-0.480833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_917",471960,6970660,1999,676.207004547119,3.42500009511907,143,0.390833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"mammals_dec_3_SB_SampleID_918",515160,6970810,1999,675.51477432251,3.34999986489615,153,0.390833333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_919",515160,6970810,2001,669.086967468261,3.07499996821086,167,-0.1825,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_920",515160,6970810,2004,866.198142051697,3.43333333730697,165,0.2425,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"mammals_dec_3_SB_SampleID_921",675890,6971750,2002,674.211776733399,2.3750001390775,195,0.0391666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"mammals_dec_3_SB_SampleID_922",551510,6972810,2000,859.332662582398,4.64166671037673,149,0.206666666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_923",578680,6973510,2003,842.806379318238,3.26666672651966,181,0.0975,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_924",517800,6975310,2001,669.086967468261,3.07499996821086,167,-0.1825,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
"mammals_dec_3_SB_SampleID_925",562740,6975400,2002,787.843730926514,3.27500012516975,185,0.0391666666666667,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_926",644070,6976130,1999,810.2214012146,2.76666671037673,167,0.390833333333333,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_927",644070,6976130,2001,842.332220077514,2.44166672229767,175,-0.1825,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"mammals_dec_3_SB_SampleID_928",644070,6976130,2005,692.803582191467,3.73333324988684,174,-0.2675,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_929",644070,6976130,2006,707.822949409485,3.1416667898496,162,-0.2075,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_930",659950,6977530,1999,750.636901855469,2.93333329757054,166,0.390833333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_931",659950,6977530,2005,671.835689544678,3.88333332538604,173,-0.2675,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"mammals_dec_3_SB_SampleID_932",659950,6977530,2007,896.23946762085,3.65000001092753,166,0.173333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_933",218690,6979180,2000,787.602018356323,5.55833339194456,125,0.206666666666667,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_934",218690,6979180,2001,892.002708435059,3.96666669348876,145,-0.1825,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_935",471720,6980710,2003,861.555931091308,3.25833338188629,155,0.0975,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_936",262830,6980850,2000,779.727207183838,5.21666665375232,126,0.206666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_937",262830,6980850,2004,755.829421043396,4.58333323399226,133,0.2425,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_938",211680,6981170,1998,937.208206176757,4.03333334128062,151,-0.480833333333333,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1
"mammals_dec_3_SB_SampleID_939",211680,6981170,2002,627.954815864563,4.8666667441527,153,0.0391666666666667,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
"mammals_dec_3_SB_SampleID_940",211680,6981170,2006,654.893461227417,5.4333333671093,132,-0.2075,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_941",211680,6981170,2007,816.567632675171,5.26666674638788,85,0.173333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_942",578820,6982780,1998,1127.92718410492,2.14166663090388,182,-0.480833333333333,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_943",552890,6983520,2001,734.185596466065,3.18333335717519,167,-0.1825,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_944",552890,6983520,2002,755.126739501953,3.38333346446356,185,0.0391666666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_945",552890,6983520,2005,792.113949298859,4.3666667342186,159,-0.2675,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_946",618820,6984220,2002,896.643780708314,2.63333332538604,192,0.0391666666666667,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_947",618820,6984220,2004,1129.8408203125,2.89166663090388,175,0.2425,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_948",618820,6984220,2005,819.541085243225,3.86666667461395,172,-0.2675,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_949",566810,6984310,1999,761.247552871704,3.19166677196821,163,0.390833333333333,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_950",668250,6985780,1998,1008.37990045547,1.59166677792868,181,-0.480833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
