"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Canis lupus","Capreolus capreolus","Felis catus","Gulo gulo","Lepus europaeus","Lepus timidus","Lutra lutra","Lynx lynx","Mustela erminea","Mustela nivalis","Neovison vison","Nyctereutes procyonoides","Odocoileus virginianus","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_4_SB_SampleID_311",317850,6769630,2009,717.262334823608,4.66666672627132,133,-0.243333333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_312",317850,6769630,2010,744.080127716064,3.49999988079071,157,-1.1525,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_313",317850,6769630,2011,823.601612091065,5.7999999721845,130,0.293333333333333,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_314",317850,6769630,2012,922.60347366333,4.24999992052714,157,-0.455833333333333,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_315",492100,6770230,2015,721.895956039429,6.05833329011997,106,0.433333333333333,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_316",409330,6770460,2010,595.505323410034,3.16666664679845,150,-1.1525,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
"mammals_dec_4_SB_SampleID_317",371170,6770950,2011,733.579168319702,5.7749999165535,127,0.293333333333333,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_318",394020,6770970,2009,778.267738342286,4.21666665871938,132,-0.243333333333333,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_319",394020,6770970,2011,753.452798843384,5.4833332747221,113,0.293333333333333,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_320",394020,6770970,2017,785.891610145568,4.8666666764766,126,0.225833333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_321",387370,6772340,2017,839.812998771668,4.62500005836289,137,0.225833333333333,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_322",270890,6772640,2009,609.88892698288,4.89166659116745,119,-0.243333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_323",270890,6772640,2011,893.778211593628,5.99999994039535,118,0.293333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_324",270890,6772640,2012,884.961963653565,4.49166672614714,133,-0.455833333333333,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_325",270890,6772640,2013,673.707722663879,5.71666658918063,125,0.21,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_326",545770,6773140,2008,892.57488822937,5.59999992450078,149,-0.378333333333333,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_327",545770,6773140,2010,609.637804031372,3.36666659514109,154,-1.1525,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_328",594140,6773180,2011,899.933566093446,5.00000002980231,114,0.293333333333333,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1
"mammals_dec_4_SB_SampleID_329",450870,6773620,2017,858.48028087616,4.8166665751487,170,0.225833333333333,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_330",215610,6773960,2010,640.810739517212,3.84166689713797,150,-1.1525,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_331",215610,6773960,2014,618.369258880615,6.60833328962326,62,0.186666666666667,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_332",269900,6774310,2013,673.707722663879,5.71666658918063,125,0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_333",269900,6774310,2017,843.963726997375,5.28333338598411,104,0.225833333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_334",395770,6774640,2016,664.017391204834,4.9166667709748,129,-0.0383333333333333,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_335",395770,6774640,2017,785.891610145568,4.8666666764766,126,0.225833333333333,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_336",588030,6775040,2014,747.717511177063,5.3666666597128,77,0.186666666666667,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
"mammals_dec_4_SB_SampleID_337",393290,6775120,2010,658.075176239014,3.21666663885117,147,-1.1525,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_338",393290,6775120,2012,961.744590759278,3.96666669845582,152,-0.455833333333333,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_339",412340,6775310,2010,595.505323410034,3.16666664679845,150,-1.1525,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_340",412340,6775310,2013,831.127788543702,5.27500002396602,134,0.21,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_341",412340,6775310,2014,706.251656532288,5.53333334624767,108,0.186666666666667,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_342",412340,6775310,2015,761.356914520264,5.73333326602975,108,0.433333333333333,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
"mammals_dec_4_SB_SampleID_343",475310,6775440,2014,650.979625701905,5.94166662295659,107,0.186666666666667,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_344",475310,6775440,2015,684.036359786987,6.36666660010814,99,0.433333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
"mammals_dec_4_SB_SampleID_345",364850,6775570,2009,680.283376693726,4.55833333730697,134,-0.243333333333333,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_346",364850,6775570,2013,717.876055717469,5.55833339691162,132,0.21,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_347",291840,6775740,2016,657.249398231506,5.28333324690659,122,-0.0383333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_348",374180,6776430,2008,814.816310882569,5.85000006357829,124,-0.378333333333333,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_349",374180,6776430,2011,756.450229644776,5.62500004967053,116,0.293333333333333,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_350",374180,6776430,2012,923.537445068359,4.06666663289071,154,-0.455833333333333,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_351",466760,6776890,2008,885.114517211914,5.89999994635582,138,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_352",466760,6776890,2011,909.233640670776,5.82499992847443,123,0.293333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_353",466760,6776890,2014,673.679903030396,5.89999995132287,103,0.186666666666667,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_354",466760,6776890,2015,648.829760551453,6.4833334038655,93,0.433333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_355",466760,6776890,2016,680.030668258667,5.22499995927015,144,-0.0383333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_356",393430,6777080,2010,652.039346694947,3.11666657527288,151,-1.1525,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"mammals_dec_4_SB_SampleID_357",393430,6777080,2011,750.984554290771,5.43333330253759,115,0.293333333333333,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_358",393430,6777080,2012,962.087146759033,3.92499990264575,152,-0.455833333333333,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_359",393430,6777080,2015,770.237657546997,5.74166673918565,85,0.433333333333333,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_360",393430,6777080,2016,709.595125198364,4.6833332280318,133,-0.0383333333333333,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_361",331100,6777430,2010,750.136089324951,3.50833340485891,154,-1.1525,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
"mammals_dec_4_SB_SampleID_362",389750,6777700,2011,750.984554290771,5.43333330253759,115,0.293333333333333,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_363",389750,6777700,2013,817.288249015808,5.21666678600014,129,0.21,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1
"mammals_dec_4_SB_SampleID_364",394800,6778000,2015,772.620820999146,5.60833336723347,94,0.433333333333333,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_365",283540,6778320,2013,682.031736373901,5.67499995728334,125,0.21,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_366",283540,6778320,2016,635.696716308594,5.30833319202065,118,-0.0383333333333333,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_367",201160,6778690,2010,599.845576286316,4.05000005165736,166,-1.1525,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_368",201160,6778690,2016,534.871894836426,6.20833333643773,107,-0.0383333333333333,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1
"mammals_dec_4_SB_SampleID_369",389460,6779290,2009,752.383769989013,4.21666673819224,132,-0.243333333333333,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_370",389460,6779290,2013,817.288249015808,5.21666678600014,129,0.21,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1
"mammals_dec_4_SB_SampleID_371",391940,6779600,2017,837.377519607544,4.62499992425243,129,0.225833333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_372",336300,6780100,2010,733.095634460449,3.53333330154418,153,-1.1525,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1
"mammals_dec_4_SB_SampleID_373",336300,6780100,2013,730.272929191589,5.69166669249535,131,0.21,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_374",263470,6780530,2013,646.085123062134,5.72499985496203,127,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_375",498260,6780630,2010,616.572694778442,3.36666665474573,153,-1.1525,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_376",394520,6781200,2011,788.983949661255,5.18333341181279,124,0.293333333333333,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
"mammals_dec_4_SB_SampleID_377",394520,6781200,2013,853.782960891725,4.96666665064791,130,0.21,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_378",537120,6781400,2009,699.41104221344,4.22499993443488,164,-0.243333333333333,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1
"mammals_dec_4_SB_SampleID_379",537120,6781400,2011,886.402444839478,5.39999988675116,127,0.293333333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_380",537120,6781400,2014,749.902675628662,5.69166667262713,110,0.186666666666667,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_381",521010,6781870,2009,684.890497207642,4.30833327770233,161,-0.243333333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_382",521010,6781870,2011,925.001228332519,5.55833326776822,124,0.293333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1
"mammals_dec_4_SB_SampleID_383",521010,6781870,2012,965.820272445679,3.98333337903023,155,-0.455833333333333,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_384",521010,6781870,2016,747.284412384033,4.92499998211861,152,-0.0383333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_385",235270,6782030,2008,890.75615310669,6.47500009648502,77,-0.378333333333333,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_386",235270,6782030,2009,603.827738761902,5.1833333671093,120,-0.243333333333333,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_387",235270,6782030,2011,822.42160987854,6.32500005761782,119,0.293333333333333,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_388",206210,6782210,2008,843.029067993164,6.62499990810951,75,-0.378333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_389",206210,6782210,2010,634.532898902893,3.87500003973644,149,-1.1525,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_390",206210,6782210,2011,868.845510482788,6.48333339889844,111,0.293333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_391",206210,6782210,2013,604.316236495972,6.28333325187365,121,0.21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_392",206210,6782210,2017,715.018789291382,5.8583332747221,102,0.225833333333333,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_393",271610,6782370,2015,807.864863395691,6.44999996821086,71,0.433333333333333,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_394",271610,6782370,2016,600.677703857422,5.44999994834264,106,-0.0383333333333333,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_395",326540,6782980,2012,911.299312591552,4.27500005563099,156,-0.455833333333333,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
"mammals_dec_4_SB_SampleID_396",326540,6782980,2016,740.125222206116,5.28333329657714,124,-0.0383333333333333,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_397",601190,6783050,2009,823.399402618407,3.90833323697248,150,-0.243333333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_398",601190,6783050,2010,717.206939697266,2.84999998410542,153,-1.1525,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_4_SB_SampleID_399",601190,6783050,2015,682.188875198364,5.8916666706403,85,0.433333333333333,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_400",394330,6783210,2012,998.955192565919,3.70833337306976,157,-0.455833333333333,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_401",394330,6783210,2013,853.782960891725,4.96666665064791,130,0.21,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_402",325360,6783390,2012,911.299312591552,4.27500005563099,156,-0.455833333333333,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1
"mammals_dec_4_SB_SampleID_403",513050,6783450,2008,937.631614685059,5.67499992251396,142,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_404",513050,6783450,2011,963.929830551149,5.58333322405815,126,0.293333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_405",513050,6783450,2016,741.844240188599,4.8916666706403,158,-0.0383333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_406",513050,6783450,2017,808.390599250793,4.80833339070281,144,0.225833333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_407",563010,6783620,2008,826.459446907044,5.63333333532015,147,-0.378333333333333,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_408",212810,6783900,2016,577.055159568787,5.87499999379118,104,-0.0383333333333333,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_409",314260,6784380,2008,852.675248146058,6.03333346918226,98,-0.378333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_410",393860,6784420,2008,926.390739440919,5.45833325882753,123,-0.378333333333333,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_411",393860,6784420,2013,853.782960891725,4.96666665064791,130,0.21,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_412",540020,6784580,2009,699.41104221344,4.22499993443488,164,-0.243333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_413",540020,6784580,2013,678.786476135254,5.58333324889342,138,0.21,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_414",540020,6784580,2017,774.061841011047,4.71666663388412,149,0.225833333333333,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_415",284560,6784910,2017,854.648063659668,5.22500009586414,126,0.225833333333333,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_416",261280,6786150,2008,946.551155090332,6.19166670242946,87,-0.378333333333333,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_417",261280,6786150,2011,907.743925094605,6.03333345055581,122,0.293333333333333,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1
"mammals_dec_4_SB_SampleID_418",261280,6786150,2013,646.085123062134,5.72499985496203,127,0.21,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_419",228810,6786200,2010,680.053522109985,3.72500004371007,156,-1.1525,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_420",228810,6786200,2011,863.387010574341,6.30833345651627,118,0.293333333333333,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_421",541300,6786400,2008,926.488862991333,5.55833339691162,151,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_422",541300,6786400,2011,886.402444839478,5.39999988675116,127,0.293333333333333,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_423",245110,6787840,2013,617.936016082763,5.87499996026357,125,0.21,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_424",245110,6787840,2016,574.84513092041,5.52500004383424,121,-0.0383333333333333,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_425",285340,6787950,2013,694.458976745606,5.60833336412906,128,0.21,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_426",492090,6788910,2010,605.979928970337,3.29999985297521,151,-1.1525,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_427",492090,6788910,2012,916.231090545654,3.98333344856898,153,-0.455833333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_428",492090,6788910,2015,669.311627388001,6.14166662096977,96,0.433333333333333,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_429",396590,6789360,2011,804.057909011841,5.04166679581006,133,0.293333333333333,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_430",292690,6789510,2008,904.880872726441,6.00833335891365,98,-0.378333333333333,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_431",292690,6789510,2009,644.402721405029,4.71666664878528,130,-0.243333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_432",321430,6789530,2009,697.996962547302,4.63333342472713,134,-0.243333333333333,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_433",321430,6789530,2013,721.606502532959,5.60833341876666,134,0.21,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_434",276620,6790230,2009,625.50634098053,4.82499990860621,130,-0.243333333333333,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_435",276620,6790230,2010,709.234817504883,3.50833328564962,153,-1.1525,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_436",276620,6790230,2016,654.094752311707,5.24166681865851,126,-0.0383333333333333,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_437",276620,6790230,2017,837.249080657959,5.14999988737206,128,0.225833333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_438",238410,6790530,2008,913.92041015625,6.38333324777583,77,-0.378333333333333,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_439",238410,6790530,2013,614.5866355896,5.97499993443488,124,0.21,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_440",244860,6791160,2009,600.609026908875,5.03333336114883,118,-0.243333333333333,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_441",244860,6791160,2015,910.310395240784,6.50833342472712,80,0.433333333333333,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_442",346750,6791390,2008,854.787335395813,6.00000004470349,119,-0.378333333333333,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_443",346750,6791390,2010,701.993352890015,3.44999992847442,152,-1.1525,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_444",220930,6792510,2009,665.127749443054,5.27500006556511,113,-0.243333333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_445",220930,6792510,2013,617.712789535522,6.16666658719381,122,0.21,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_446",220930,6792510,2017,736.940873146058,5.57500007251898,125,0.225833333333333,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_447",615170,6793010,2008,942.342252731323,5.01666675011317,139,-0.378333333333333,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1
"mammals_dec_4_SB_SampleID_448",615170,6793010,2011,907.692001342773,4.64166676501433,127,0.293333333333333,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_449",519050,6793070,2009,679.763750076294,4.24999996026357,160,-0.243333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_450",519050,6793070,2014,710.727508544922,5.72499986489614,109,0.186666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_451",519050,6793070,2015,672.270942687988,6.15833336114883,109,0.433333333333333,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
"mammals_dec_4_SB_SampleID_452",519050,6793070,2017,780.605697631836,4.84166668727994,144,0.225833333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_453",255310,6793410,2011,879.159801483155,6.09999994436899,115,0.293333333333333,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_454",255310,6793410,2012,896.240947723388,4.56666668256123,140,-0.455833333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_455",319960,6794290,2009,697.996962547302,4.63333342472713,134,-0.243333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_456",462230,6794530,2014,715.278873443603,5.85000001390776,99,0.186666666666667,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
"mammals_dec_4_SB_SampleID_457",542090,6794740,2011,848.28877067566,5.40833325187365,124,0.293333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_4_SB_SampleID_458",542090,6794740,2012,974.969060897828,3.91666679581007,154,-0.455833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_459",542090,6794740,2016,721.272821426392,4.90833336114884,155,-0.0383333333333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_460",287320,6794870,2008,904.880872726441,6.00833335891365,98,-0.378333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_461",287320,6794870,2015,818.030564308166,6.21666673322518,79,0.433333333333333,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_462",447290,6796550,2011,818.31983947754,5.77500002582868,119,0.293333333333333,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_463",299410,6796780,2009,659.314366340637,4.58333337306976,130,-0.243333333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_464",299410,6796780,2011,861.181686401367,5.75833325584729,127,0.293333333333333,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_465",299410,6796780,2013,695.737994194031,5.54999998211861,127,0.21,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
